r=
ok_badania;dzieci_do_6;liczba_doroslych;dochod_gosp;wiek;zadowolenie_z_pra=
cy;plec;liczba_os_w_gosp;Liczba_pokoi;Pow_mieszk;miasta_100+tys;doch_z_pra=
cy_respondenta;liczba_osob_wnoszacych_dochod_w_gosp=0D
1992;0;2;450;39;2;1;4;NA;NA;NA;450;1=0D
1992;0;2;280;37;NA;2;5;NA;NA;NA;NA;2=0D
1992;0;2;1000;55;2;1;2;NA;NA;NA;500;2=0D
1992;1;4;500;41;2;2;6;NA;NA;NA;120;4=0D
1992;1;4;550;54;NA;2;5;NA;NA;NA;NA;4=0D
1992;3;3;480;26;1;2;6;NA;NA;NA;200;3=0D
1992;0;1;100;28;2;1;1;NA;NA;NA;100;1=0D
1992;0;3;250;53;2;2;3;NA;NA;NA;99998;3=0D
1992;0;3;380;51;NA;2;5;NA;NA;NA;NA;2=0D
1992;0;4;290;45;2;1;4;NA;NA;NA;99998;2=0D
1992;1;2;0;33;2;1;5;NA;NA;NA;99998;1=0D
1992;0;4;240;66;NA;1;7;NA;NA;NA;NA;2=0D
1992;0;3;270;54;NA;2;3;NA;NA;NA;NA;3=0D
1992;0;3;250;31;2;2;6;NA;NA;NA;110;2=0D
1992;0;5;900;32;2;1;5;NA;NA;NA;400;4=0D
1992;0;2;350;40;1;2;3;NA;NA;NA;140;2=0D
1992;0;1;89;73;NA;2;1;NA;NA;NA;NA;1=0D
1992;0;3;600;40;2;2;4;NA;NA;NA;400;2=0D
1992;1;5;280;18;NA;1;6;NA;NA;NA;NA;2=0D
1992;0;2;400;81;NA;1;2;NA;NA;NA;NA;2=0D
1992;0;2;270;19;NA;1;2;NA;NA;NA;NA;1=0D
1992;0;1;100;25;2;2;1;NA;NA;NA;100;1=0D
1992;0;2;100;35;NA;1;4;NA;NA;NA;NA;1=0D
1992;0;5;500;26;2;2;5;NA;NA;NA;100;5=0D
1992;1;2;100;29;3;1;3;NA;NA;NA;100;1=0D
1992;0;2;400;44;2;2;3;NA;NA;NA;150;2=0D
1992;2;6;800;35;2;1;9;NA;NA;NA;250;5=0D
1992;0;3;220;40;4;1;3;NA;NA;NA;120;2=0D
1992;3;4;470;31;2;2;9;NA;NA;NA;100;3=0D
1992;0;4;300;73;NA;2;4;NA;NA;NA;NA;3=0D
1992;0;3;500;79;NA;1;3;NA;NA;NA;NA;2=0D
1992;0;2;310;62;2;1;2;NA;NA;NA;50;2=0D
1992;0;2;290;38;2;1;3;NA;NA;NA;180;2=0D
1992;0;2;430;39;1;1;3;NA;NA;NA;330;2=0D
1992;2;2;1100;31;2;1;5;NA;NA;NA;1000;2=0D
1992;0;2;180;26;NA;2;2;NA;NA;NA;NA;2=0D
1992;0;3;270;43;4;1;3;NA;NA;NA;120;2=0D
1992;1;7;200;72;NA;1;10;NA;NA;NA;NA;2=0D
1992;0;3;250;54;4;1;3;NA;NA;NA;100;2=0D
1992;0;2;500;26;2;2;2;NA;NA;NA;90;2=0D
1992;0;1;120;79;NA;2;1;NA;NA;NA;NA;1=0D
1992;1;2;1000;27;2;2;3;NA;NA;NA;500;2=0D
1992;0;2;410;32;2;2;4;NA;NA;NA;180;2=0D
1992;0;5;600;46;4;2;6;NA;NA;NA;200;2=0D
1992;0;4;400;23;2;1;4;NA;NA;NA;130;4=0D
1992;0;3;400;20;2;2;4;NA;NA;NA;100;3=0D
1992;2;2;340;35;2;2;5;NA;NA;NA;160;2=0D
1992;1;2;650;40;2;1;5;NA;NA;NA;360;2=0D
1992;0;3;250;46;NA;2;3;NA;NA;NA;NA;2=0D
1992;0;3;220;67;NA;2;3;NA;NA;NA;NA;2=0D
1992;0;3;300;21;NA;2;4;NA;NA;NA;NA;3=0D
1992;1;2;250;37;1;2;4;NA;NA;NA;120;2=0D
1992;0;3;230;54;NA;1;3;NA;NA;NA;NA;2=0D
1992;1;2;400;38;3;1;5;NA;NA;NA;250;2=0D
1992;0;3;260;18;NA;1;3;NA;NA;NA;NA;1=0D
1992;0;2;380;67;NA;1;2;NA;NA;NA;NA;2=0D
1992;0;3;390;67;NA;1;3;NA;NA;NA;NA;3=0D
1992;1;3;750;28;2;1;4;NA;NA;NA;300;3=0D
1992;1;3;500;27;3;2;5;NA;NA;NA;140;3=0D
1992;1;2;250;30;2;2;4;NA;NA;NA;110;2=0D
1992;0;2;150;32;NA;2;3;NA;NA;NA;NA;1=0D
1992;0;2;200;53;2;2;2;NA;NA;NA;120;2=0D
1992;0;1;118;77;NA;2;1;NA;NA;NA;NA;1=0D
1992;2;2;145;24;NA;2;5;NA;NA;NA;NA;1=0D
1992;0;2;130;70;NA;2;2;NA;NA;NA;NA;2=0D
1992;0;3;180;49;2;1;3;NA;NA;NA;133;2=0D
1992;0;2;250;32;2;1;2;NA;NA;NA;200;2=0D
1992;1;2;300;35;2;1;4;NA;NA;NA;250;2=0D
1992;1;2;220;36;NA;2;5;NA;NA;NA;NA;2=0D
1992;0;3;91;49;NA;1;4;NA;NA;NA;NA;1=0D
1992;0;3;350;21;2;1;4;NA;NA;NA;150;2=0D
1992;0;4;450;25;NA;2;4;NA;NA;NA;NA;4=0D
1992;1;4;450;26;NA;2;5;NA;NA;NA;NA;3=0D
1992;2;3;400;37;3;2;8;NA;NA;NA;100;3=0D
1992;0;2;180;60;NA;1;3;NA;NA;NA;NA;1=0D
1992;0;4;460;52;2;2;5;NA;NA;NA;300;4=0D
1992;1;4;120;25;2;1;5;NA;NA;NA;90;2=0D
1992;0;5;70;49;2;1;6;NA;NA;NA;70;1=0D
1992;0;1;110;74;NA;2;1;NA;NA;NA;NA;1=0D
1992;0;4;80;41;NA;2;5;NA;NA;NA;NA;1=0D
1992;0;2;300;61;NA;1;2;NA;NA;NA;NA;2=0D
1992;0;4;350;20;2;1;4;NA;NA;NA;170;4=0D
1992;0;3;400;39;2;2;4;NA;NA;NA;130;2=0D
1992;1;2;240;35;4;1;4;NA;NA;NA;100;2=0D
1992;0;2;280;36;3;2;5;NA;NA;NA;110;2=0D
1992;0;2;300;40;2;1;4;NA;NA;NA;220;2=0D
1992;0;2;700;40;2;1;4;NA;NA;NA;500;2=0D
1992;0;2;200;62;NA;2;2;NA;NA;NA;NA;2=0D
1992;0;2;160;81;NA;2;2;NA;NA;NA;NA;2=0D
1992;1;3;400;22;NA;2;4;NA;NA;NA;NA;3=0D
1992;0;2;270;40;2;2;3;NA;NA;NA;150;2=0D
1992;0;5;400;55;NA;1;6;NA;NA;NA;NA;3=0D
1992;2;2;200;32;4;1;4;NA;NA;NA;130;2=0D
1992;0;4;310;43;NA;2;4;NA;NA;NA;NA;2=0D
1992;0;1;270;42;2;2;2;NA;NA;NA;205;1=0D
1992;0;1;80;83;NA;2;1;NA;NA;NA;NA;1=0D
1992;0;1;80;75;NA;2;1;NA;NA;NA;NA;1=0D
1992;0;2;150;66;NA;1;2;NA;NA;NA;NA;2=0D
1992;2;2;130;37;2;1;4;NA;NA;NA;80;2=0D
1992;0;2;200;54;3;2;2;NA;NA;NA;100;2=0D
1992;0;2;160;60;NA;1;2;NA;NA;NA;NA;2=0D
1992;0;2;250;38;2;2;4;NA;NA;NA;111;2=0D
1992;1;2;400;45;2;1;6;NA;NA;NA;400;2=0D
1992;0;2;256;39;1;2;4;NA;NA;NA;106;2=0D
1992;1;2;430;43;2;2;6;NA;NA;NA;180;2=0D
1992;0;3;300;70;NA;2;3;NA;NA;NA;NA;3=0D
1992;1;5;360;60;NA;2;6;NA;NA;NA;NA;3=0D
1992;0;2;230;43;2;1;2;NA;NA;NA;150;2=0D
1992;0;2;180;70;NA;1;2;NA;NA;NA;NA;2=0D
1992;0;1;80;48;2;1;1;NA;NA;NA;50;1=0D
1992;1;3;210;61;NA;2;4;NA;NA;NA;NA;3=0D
1992;0;2;200;61;NA;2;2;NA;NA;NA;NA;2=0D
1992;1;4;450;63;NA;1;7;NA;NA;NA;NA;3=0D
1992;0;1;250;57;2;1;1;NA;NA;NA;250;1=0D
1992;1;3;200;47;2;2;4;NA;NA;NA;190;1=0D
1992;0;3;160;43;NA;2;4;NA;NA;NA;NA;1=0D
1992;0;3;550;87;NA;1;6;NA;NA;NA;NA;3=0D
1992;1;2;600;35;2;1;4;NA;NA;NA;500;1=0D
1992;0;2;280;43;2;1;2;NA;NA;NA;150;2=0D
1992;0;2;200;61;NA;2;2;NA;NA;NA;NA;2=0D
1992;0;2;250;32;2;1;4;NA;NA;NA;100;2=0D
1992;2;4;450;33;2;1;6;NA;NA;NA;300;2=0D
1992;0;2;500;60;NA;2;5;NA;NA;NA;NA;2=0D
1992;0;3;300;33;2;1;3;NA;NA;NA;150;3=0D
1992;0;1;160;57;NA;2;1;NA;NA;NA;NA;1=0D
1992;0;2;500;39;2;2;3;NA;NA;NA;100;2=0D
